nohup: ignoring input
2018-04-09 09:29:22.952820: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
2018-04-09 09:29:29.338564: step 0, loss = 4.66 (197.5 examples/sec; 0.648 sec/batch)
2018-04-10 03:05:12.512990: step 61350, loss = 6.70 (124.2 examples/sec; 1.030 sec/batch)
2018-04-10 03:05:22.801247: step 61360, loss = 7.00 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 03:05:33.060614: step 61370, loss = 6.63 (124.8 examples/sec; 1.026 sec/batch)
2018-04-10 03:05:43.303930: step 61380, loss = 6.76 (125.0 examples/sec; 1.024 sec/batch)
2018-04-10 03:05:53.567759: step 61390, loss = 6.73 (124.7 examples/sec; 1.026 sec/batch)
2018-04-10 03:06:04.180584: step 61400, loss = 6.57 (120.6 examples/sec; 1.061 sec/batch)
2018-04-10 03:06:14.493084: step 61410, loss = 6.34 (124.1 examples/sec; 1.031 sec/batch)
2018-04-10 03:06:24.772894: step 61420, loss = 6.54 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:06:35.044920: step 61430, loss = 6.48 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 03:06:45.314640: step 61440, loss = 6.41 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 03:06:55.607738: step 61450, loss = 6.57 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 03:07:05.918427: step 61460, loss = 6.37 (124.1 examples/sec; 1.031 sec/batch)
2018-04-10 03:07:16.243788: step 61470, loss = 6.27 (124.0 examples/sec; 1.033 sec/batch)
2018-04-10 03:07:26.516610: step 61480, loss = 6.25 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 03:07:36.769374: step 61490, loss = 6.05 (124.8 examples/sec; 1.025 sec/batch)
2018-04-10 03:07:47.369854: step 61500, loss = 6.13 (120.7 examples/sec; 1.060 sec/batch)
2018-04-10 03:07:57.609258: step 61510, loss = 6.14 (125.0 examples/sec; 1.024 sec/batch)
2018-04-10 03:08:07.934862: step 61520, loss = 6.28 (124.0 examples/sec; 1.033 sec/batch)
2018-04-10 03:08:18.193081: step 61530, loss = 6.02 (124.8 examples/sec; 1.026 sec/batch)
2018-04-10 03:08:28.460252: step 61540, loss = 6.11 (124.7 examples/sec; 1.027 sec/batch)
2018-04-10 03:08:38.747427: step 61550, loss = 5.97 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 03:08:49.026656: step 61560, loss = 6.02 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:08:59.409816: step 61570, loss = 5.86 (123.3 examples/sec; 1.038 sec/batch)
2018-04-10 03:09:09.821382: step 61580, loss = 6.07 (122.9 examples/sec; 1.041 sec/batch)
2018-04-10 03:09:20.126266: step 61590, loss = 5.97 (124.2 examples/sec; 1.030 sec/batch)
2018-04-10 03:09:30.710976: step 61600, loss = 5.86 (120.9 examples/sec; 1.058 sec/batch)
2018-04-10 03:09:40.975728: step 61610, loss = 5.96 (124.7 examples/sec; 1.026 sec/batch)
2018-04-10 03:09:51.247355: step 61620, loss = 5.80 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 03:10:01.524324: step 61630, loss = 5.81 (124.6 examples/sec; 1.028 sec/batch)
2018-04-10 03:10:11.837086: step 61640, loss = 5.77 (124.1 examples/sec; 1.031 sec/batch)
2018-04-10 03:10:22.296207: step 61650, loss = 5.66 (122.4 examples/sec; 1.046 sec/batch)
2018-04-10 03:10:32.517625: step 61660, loss = 5.52 (125.2 examples/sec; 1.022 sec/batch)
2018-04-10 03:10:42.776008: step 61670, loss = 5.87 (124.8 examples/sec; 1.026 sec/batch)
2018-04-10 03:10:53.060870: step 61680, loss = 5.62 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:11:03.401110: step 61690, loss = 5.37 (123.8 examples/sec; 1.034 sec/batch)
2018-04-10 03:11:14.017169: step 61700, loss = 5.49 (120.6 examples/sec; 1.062 sec/batch)
2018-04-10 03:11:24.314661: step 61710, loss = 5.44 (124.3 examples/sec; 1.030 sec/batch)
2018-04-10 03:11:34.621227: step 61720, loss = 5.58 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 03:11:44.882560: step 61730, loss = 5.74 (124.7 examples/sec; 1.026 sec/batch)
2018-04-10 03:11:55.167567: step 61740, loss = 5.47 (124.5 examples/sec; 1.029 sec/batch)
2018-04-10 03:12:05.488060: step 61750, loss = 5.24 (124.0 examples/sec; 1.032 sec/batch)
2018-04-10 03:12:15.838121: step 61760, loss = 5.39 (123.7 examples/sec; 1.035 sec/batch)
2018-04-10 03:12:26.104272: step 61770, loss = 5.28 (124.7 examples/sec; 1.027 sec/batch)
2018-04-10 03:12:36.384449: step 61780, loss = 5.42 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:12:46.724471: step 61790, loss = 5.03 (123.8 examples/sec; 1.034 sec/batch)
2018-04-10 03:12:57.327282: step 61800, loss = 5.25 (120.7 examples/sec; 1.060 sec/batch)
2018-04-10 03:13:07.591818: step 61810, loss = 5.05 (124.7 examples/sec; 1.026 sec/batch)
2018-04-10 03:13:17.919197: step 61820, loss = 5.12 (123.9 examples/sec; 1.033 sec/batch)
2018-04-10 03:13:28.187330: step 61830, loss = 5.28 (124.7 examples/sec; 1.027 sec/batch)
2018-04-10 03:13:38.452752: step 61840, loss = 5.08 (124.7 examples/sec; 1.027 sec/batch)
2018-04-10 03:13:48.716199: step 61850, loss = 5.06 (124.7 examples/sec; 1.026 sec/batch)
2018-04-10 03:13:59.021630: step 61860, loss = 4.97 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 03:14:09.360987: step 61870, loss = 5.01 (123.8 examples/sec; 1.034 sec/batch)
2018-04-10 03:14:19.674781: step 61880, loss = 5.03 (124.1 examples/sec; 1.031 sec/batch)
2018-04-10 03:14:30.032158: step 61890, loss = 4.78 (123.6 examples/sec; 1.036 sec/batch)
2018-04-10 03:14:40.602095: step 61900, loss = 4.99 (121.1 examples/sec; 1.057 sec/batch)
2018-04-10 03:14:50.857872: step 61910, loss = 4.87 (124.8 examples/sec; 1.026 sec/batch)
2018-04-10 03:15:01.123711: step 61920, loss = 4.79 (124.7 examples/sec; 1.027 sec/batch)
2018-04-10 03:15:11.465410: step 61930, loss = 4.69 (123.8 examples/sec; 1.034 sec/batch)
2018-04-10 03:15:21.782869: step 61940, loss = 4.70 (124.1 examples/sec; 1.032 sec/batch)
2018-04-10 03:15:32.058601: step 61950, loss = 4.58 (124.6 examples/sec; 1.028 sec/batch)
2018-04-10 03:15:42.374781: step 61960, loss = 4.86 (124.1 examples/sec; 1.032 sec/batch)
2018-04-10 03:15:52.646172: step 61970, loss = 4.64 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 03:16:02.978769: step 61980, loss = 4.77 (123.9 examples/sec; 1.033 sec/batch)
2018-04-10 03:16:13.268628: step 61990, loss = 4.76 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 03:16:23.902997: step 62000, loss = 4.79 (120.4 examples/sec; 1.063 sec/batch)
2018-04-10 03:16:34.254515: step 62010, loss = 4.79 (123.7 examples/sec; 1.035 sec/batch)
2018-04-10 03:16:44.603840: step 62020, loss = 4.66 (123.7 examples/sec; 1.035 sec/batch)
2018-04-10 03:16:54.881342: step 62030, loss = 4.54 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:17:05.229617: step 62040, loss = 4.51 (123.7 examples/sec; 1.035 sec/batch)
2018-04-10 03:17:15.536214: step 62050, loss = 4.54 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 03:17:25.803593: step 62060, loss = 4.36 (124.7 examples/sec; 1.027 sec/batch)
2018-04-10 03:17:36.063654: step 62070, loss = 4.49 (124.8 examples/sec; 1.026 sec/batch)
2018-04-10 03:17:46.335300: step 62080, loss = 4.58 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 03:17:56.633852: step 62090, loss = 4.45 (124.3 examples/sec; 1.030 sec/batch)
2018-04-10 03:18:07.266884: step 62100, loss = 4.50 (120.4 examples/sec; 1.063 sec/batch)
2018-04-10 03:18:17.571110: step 62110, loss = 4.32 (124.2 examples/sec; 1.030 sec/batch)
2018-04-10 03:18:27.877376: step 62120, loss = 4.37 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 03:18:38.171442: step 62130, loss = 4.51 (124.3 examples/sec; 1.029 sec/batch)
2018-04-10 03:18:48.437477: step 62140, loss = 4.32 (124.7 examples/sec; 1.027 sec/batch)
2018-04-10 03:18:58.704037: step 62150, loss = 4.20 (124.7 examples/sec; 1.027 sec/batch)
2018-04-10 03:19:09.021874: step 62160, loss = 4.35 (124.1 examples/sec; 1.032 sec/batch)
2018-04-10 03:19:19.305808: step 62170, loss = 4.17 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:19:29.581941: step 62180, loss = 4.26 (124.6 examples/sec; 1.028 sec/batch)
2018-04-10 03:19:39.818030: step 62190, loss = 4.15 (125.0 examples/sec; 1.024 sec/batch)
2018-04-10 03:19:50.372942: step 62200, loss = 4.16 (121.3 examples/sec; 1.055 sec/batch)
2018-04-10 03:20:00.637997: step 62210, loss = 4.20 (124.7 examples/sec; 1.027 sec/batch)
2018-04-10 03:20:10.972695: step 62220, loss = 4.13 (123.9 examples/sec; 1.033 sec/batch)
2018-04-10 03:20:21.264520: step 62230, loss = 4.06 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 03:20:31.639498: step 62240, loss = 4.26 (123.4 examples/sec; 1.037 sec/batch)
2018-04-10 03:20:41.919283: step 62250, loss = 3.93 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:20:52.199699: step 62260, loss = 4.21 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:21:02.508756: step 62270, loss = 4.14 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 03:21:12.812007: step 62280, loss = 3.97 (124.2 examples/sec; 1.030 sec/batch)
2018-04-10 03:21:23.119845: step 62290, loss = 4.17 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 03:21:33.684184: step 62300, loss = 4.15 (121.2 examples/sec; 1.056 sec/batch)
2018-04-10 03:21:43.983775: step 62310, loss = 4.00 (124.3 examples/sec; 1.030 sec/batch)
2018-04-10 03:21:54.241763: step 62320, loss = 3.92 (124.8 examples/sec; 1.026 sec/batch)
2018-04-10 03:22:04.544714: step 62330, loss = 3.94 (124.2 examples/sec; 1.030 sec/batch)
2018-04-10 03:22:14.873677: step 62340, loss = 3.90 (123.9 examples/sec; 1.033 sec/batch)
2018-04-10 03:22:25.147571: step 62350, loss = 3.96 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 03:22:35.434812: step 62360, loss = 3.92 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 03:22:45.742024: step 62370, loss = 3.87 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 03:22:56.051791: step 62380, loss = 3.66 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 03:23:06.353855: step 62390, loss = 3.64 (124.2 examples/sec; 1.030 sec/batch)
2018-04-10 03:23:16.944826: step 62400, loss = 3.74 (120.9 examples/sec; 1.059 sec/batch)
2018-04-10 03:23:27.177925: step 62410, loss = 3.79 (125.1 examples/sec; 1.023 sec/batch)
2018-04-10 03:23:37.487670: step 62420, loss = 3.91 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 03:23:47.766314: step 62430, loss = 3.66 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:23:58.051341: step 62440, loss = 3.64 (124.5 examples/sec; 1.029 sec/batch)
2018-04-10 03:24:08.364702: step 62450, loss = 3.63 (124.1 examples/sec; 1.031 sec/batch)
2018-04-10 03:24:18.623380: step 62460, loss = 3.88 (124.8 examples/sec; 1.026 sec/batch)
2018-04-10 03:24:28.898197: step 62470, loss = 3.40 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 03:24:39.114219: step 62480, loss = 3.82 (125.3 examples/sec; 1.022 sec/batch)
2018-04-10 03:24:49.339697: step 62490, loss = 3.51 (125.2 examples/sec; 1.023 sec/batch)
2018-04-10 03:24:59.867880: step 62500, loss = 3.61 (121.6 examples/sec; 1.053 sec/batch)
2018-04-10 03:25:10.144893: step 62510, loss = 3.54 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:25:20.433350: step 62520, loss = 3.74 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 03:25:30.706007: step 62530, loss = 3.45 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 03:25:40.975628: step 62540, loss = 3.63 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 03:25:51.224307: step 62550, loss = 3.48 (124.9 examples/sec; 1.025 sec/batch)
2018-04-10 03:26:01.536091: step 62560, loss = 3.34 (124.1 examples/sec; 1.031 sec/batch)
2018-04-10 03:26:11.802218: step 62570, loss = 3.33 (124.7 examples/sec; 1.027 sec/batch)
2018-04-10 03:26:22.064409: step 62580, loss = 3.42 (124.7 examples/sec; 1.026 sec/batch)
2018-04-10 03:26:32.314310: step 62590, loss = 3.43 (124.9 examples/sec; 1.025 sec/batch)
2018-04-10 03:26:42.886818: step 62600, loss = 3.24 (121.1 examples/sec; 1.057 sec/batch)
2018-04-10 03:26:53.136882: step 62610, loss = 3.63 (124.9 examples/sec; 1.025 sec/batch)
2018-04-10 03:27:03.412070: step 62620, loss = 3.42 (124.6 examples/sec; 1.028 sec/batch)
2018-04-10 03:27:13.693499: step 62630, loss = 3.40 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:27:23.950145: step 62640, loss = 3.54 (124.8 examples/sec; 1.026 sec/batch)
2018-04-10 03:27:34.211871: step 62650, loss = 3.37 (124.7 examples/sec; 1.026 sec/batch)
2018-04-10 03:27:44.498641: step 62660, loss = 3.37 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 03:27:54.723118: step 62670, loss = 3.48 (125.2 examples/sec; 1.022 sec/batch)
2018-04-10 03:28:05.035834: step 62680, loss = 3.43 (124.1 examples/sec; 1.031 sec/batch)
2018-04-10 03:28:15.353597: step 62690, loss = 3.45 (124.1 examples/sec; 1.032 sec/batch)
2018-04-10 03:28:25.922374: step 62700, loss = 3.17 (121.1 examples/sec; 1.057 sec/batch)
2018-04-10 03:28:36.203176: step 62710, loss = 3.41 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:28:46.505751: step 62720, loss = 3.16 (124.2 examples/sec; 1.030 sec/batch)
2018-04-10 03:28:56.788042: step 62730, loss = 3.63 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:29:07.110386: step 62740, loss = 3.35 (124.0 examples/sec; 1.032 sec/batch)
2018-04-10 03:29:17.444893: step 62750, loss = 3.13 (123.9 examples/sec; 1.033 sec/batch)
2018-04-10 03:29:27.770710: step 62760, loss = 3.28 (124.0 examples/sec; 1.033 sec/batch)
2018-04-10 03:29:38.092214: step 62770, loss = 3.18 (124.0 examples/sec; 1.032 sec/batch)
2018-04-10 03:29:48.386580: step 62780, loss = 3.17 (124.3 examples/sec; 1.029 sec/batch)
2018-04-10 03:29:58.739969: step 62790, loss = 3.21 (123.6 examples/sec; 1.035 sec/batch)
2018-04-10 03:30:09.341838: step 62800, loss = 3.27 (120.7 examples/sec; 1.060 sec/batch)
2018-04-10 03:30:19.601516: step 62810, loss = 3.31 (124.8 examples/sec; 1.026 sec/batch)
2018-04-10 03:30:29.973789: step 62820, loss = 3.06 (123.4 examples/sec; 1.037 sec/batch)
2018-04-10 03:30:40.221923: step 62830, loss = 3.12 (124.9 examples/sec; 1.025 sec/batch)
2018-04-10 03:30:50.482645: step 62840, loss = 3.22 (124.7 examples/sec; 1.026 sec/batch)
2018-04-10 03:31:00.764309: step 62850, loss = 3.03 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:31:11.117386: step 62860, loss = 3.19 (123.6 examples/sec; 1.035 sec/batch)
2018-04-10 03:31:21.415664: step 62870, loss = 3.06 (124.3 examples/sec; 1.030 sec/batch)
2018-04-10 03:31:31.724729: step 62880, loss = 2.91 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 03:31:42.003679: step 62890, loss = 3.04 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:31:52.591714: step 62900, loss = 3.03 (120.9 examples/sec; 1.059 sec/batch)
2018-04-10 03:32:02.913206: step 62910, loss = 3.09 (124.0 examples/sec; 1.032 sec/batch)
2018-04-10 03:32:13.234011: step 62920, loss = 3.07 (124.0 examples/sec; 1.032 sec/batch)
2018-04-10 03:32:23.519091: step 62930, loss = 2.99 (124.5 examples/sec; 1.029 sec/batch)
2018-04-10 03:32:33.803350: step 62940, loss = 3.09 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:32:44.074462: step 62950, loss = 3.17 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 03:32:54.348775: step 62960, loss = 2.99 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 03:33:04.655060: step 62970, loss = 2.74 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 03:33:14.965322: step 62980, loss = 2.94 (124.1 examples/sec; 1.031 sec/batch)
2018-04-10 03:33:25.228724: step 62990, loss = 2.97 (124.7 examples/sec; 1.026 sec/batch)
2018-04-10 03:33:35.813315: step 63000, loss = 2.99 (120.9 examples/sec; 1.058 sec/batch)
2018-04-10 03:33:46.101294: step 63010, loss = 2.91 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 03:33:56.388176: step 63020, loss = 2.82 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 03:34:06.696714: step 63030, loss = 2.87 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 03:34:16.984502: step 63040, loss = 2.94 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 03:34:27.257251: step 63050, loss = 2.93 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 03:34:37.523719: step 63060, loss = 3.11 (124.7 examples/sec; 1.027 sec/batch)
2018-04-10 03:34:47.756328: step 63070, loss = 2.86 (125.1 examples/sec; 1.023 sec/batch)
2018-04-10 03:34:58.010327: step 63080, loss = 3.14 (124.8 examples/sec; 1.025 sec/batch)
2018-04-10 03:35:08.316522: step 63090, loss = 2.63 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 03:35:18.860616: step 63100, loss = 2.87 (121.4 examples/sec; 1.054 sec/batch)
2018-04-10 03:35:29.059675: step 63110, loss = 2.83 (125.5 examples/sec; 1.020 sec/batch)
2018-04-10 03:35:39.351995: step 63120, loss = 2.78 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 03:35:49.573904: step 63130, loss = 2.61 (125.2 examples/sec; 1.022 sec/batch)
2018-04-10 03:35:59.815390: step 63140, loss = 2.81 (125.0 examples/sec; 1.024 sec/batch)
2018-04-10 03:36:10.137233: step 63150, loss = 2.65 (124.0 examples/sec; 1.032 sec/batch)
2018-04-10 03:36:20.384213: step 63160, loss = 2.69 (124.9 examples/sec; 1.025 sec/batch)
2018-04-10 03:36:30.594821: step 63170, loss = 2.79 (125.4 examples/sec; 1.021 sec/batch)
2018-04-10 03:36:40.854113: step 63180, loss = 2.73 (124.8 examples/sec; 1.026 sec/batch)
2018-04-10 03:36:51.068116: step 63190, loss = 2.65 (125.3 examples/sec; 1.021 sec/batch)
2018-04-10 03:37:01.607730: step 63200, loss = 2.91 (121.4 examples/sec; 1.054 sec/batch)
2018-04-10 03:37:11.906637: step 63210, loss = 2.57 (124.3 examples/sec; 1.030 sec/batch)
2018-04-10 03:37:22.136589: step 63220, loss = 2.73 (125.1 examples/sec; 1.023 sec/batch)
2018-04-10 03:37:32.340591: step 63230, loss = 2.68 (125.4 examples/sec; 1.020 sec/batch)
2018-04-10 03:37:42.580324: step 63240, loss = 2.58 (125.0 examples/sec; 1.024 sec/batch)
2018-04-10 03:37:52.804385: step 63250, loss = 2.74 (125.2 examples/sec; 1.022 sec/batch)
2018-04-10 03:38:03.090672: step 63260, loss = 2.79 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 03:38:13.331890: step 63270, loss = 2.53 (125.0 examples/sec; 1.024 sec/batch)
2018-04-10 03:38:23.556586: step 63280, loss = 2.72 (125.2 examples/sec; 1.022 sec/batch)
2018-04-10 03:38:33.787895: step 63290, loss = 2.56 (125.1 examples/sec; 1.023 sec/batch)
2018-04-10 03:38:44.319436: step 63300, loss = 2.56 (121.5 examples/sec; 1.053 sec/batch)
2018-04-10 03:38:54.499304: step 63310, loss = 2.64 (125.7 examples/sec; 1.018 sec/batch)
2018-04-10 03:39:04.801041: step 63320, loss = 2.59 (124.3 examples/sec; 1.030 sec/batch)
2018-04-10 03:39:15.044271: step 63330, loss = 2.63 (125.0 examples/sec; 1.024 sec/batch)
2018-04-10 03:39:25.252036: step 63340, loss = 2.56 (125.4 examples/sec; 1.021 sec/batch)
2018-04-10 03:39:35.485523: step 63350, loss = 2.49 (125.1 examples/sec; 1.023 sec/batch)
2018-04-10 03:39:45.731223: step 63360, loss = 2.67 (124.9 examples/sec; 1.025 sec/batch)
2018-04-10 03:39:55.968458: step 63370, loss = 2.44 (125.0 examples/sec; 1.024 sec/batch)
2018-04-10 03:40:06.270959: step 63380, loss = 2.66 (124.2 examples/sec; 1.030 sec/batch)
2018-04-10 03:40:16.551235: step 63390, loss = 2.80 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:40:27.196816: step 63400, loss = 2.45 (120.2 examples/sec; 1.065 sec/batch)
2018-04-10 03:40:37.442578: step 63410, loss = 2.40 (124.9 examples/sec; 1.025 sec/batch)
2018-04-10 03:40:47.645562: step 63420, loss = 2.44 (125.5 examples/sec; 1.020 sec/batch)
2018-04-10 03:40:57.869709: step 63430, loss = 2.43 (125.2 examples/sec; 1.022 sec/batch)
2018-04-10 03:41:08.155610: step 63440, loss = 2.41 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 03:41:18.416756: step 63450, loss = 2.65 (124.7 examples/sec; 1.026 sec/batch)
2018-04-10 03:41:28.657878: step 63460, loss = 2.41 (125.0 examples/sec; 1.024 sec/batch)
2018-04-10 03:41:38.920291: step 63470, loss = 2.32 (124.7 examples/sec; 1.026 sec/batch)
2018-04-10 03:41:49.164947: step 63480, loss = 2.46 (124.9 examples/sec; 1.024 sec/batch)
2018-04-10 03:41:59.419862: step 63490, loss = 2.42 (124.8 examples/sec; 1.025 sec/batch)
2018-04-10 03:42:09.988342: step 63500, loss = 2.54 (121.1 examples/sec; 1.057 sec/batch)
2018-04-10 03:42:20.278907: step 63510, loss = 2.24 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 03:42:30.619558: step 63520, loss = 2.35 (123.8 examples/sec; 1.034 sec/batch)
2018-04-10 03:42:40.917038: step 63530, loss = 2.39 (124.3 examples/sec; 1.030 sec/batch)
2018-04-10 03:42:51.195232: step 63540, loss = 2.62 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:43:01.475250: step 63550, loss = 2.50 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:43:11.795393: step 63560, loss = 2.20 (124.0 examples/sec; 1.032 sec/batch)
2018-04-10 03:43:22.018943: step 63570, loss = 2.29 (125.2 examples/sec; 1.022 sec/batch)
2018-04-10 03:43:32.232294: step 63580, loss = 2.35 (125.3 examples/sec; 1.021 sec/batch)
2018-04-10 03:43:42.441740: step 63590, loss = 2.33 (125.4 examples/sec; 1.021 sec/batch)
2018-04-10 03:43:52.934247: step 63600, loss = 2.48 (122.0 examples/sec; 1.049 sec/batch)
2018-04-10 03:44:03.170954: step 63610, loss = 2.39 (125.0 examples/sec; 1.024 sec/batch)
2018-04-10 03:44:13.432186: step 63620, loss = 2.20 (124.7 examples/sec; 1.026 sec/batch)
2018-04-10 03:44:23.674415: step 63630, loss = 2.37 (125.0 examples/sec; 1.024 sec/batch)
2018-04-10 03:44:33.899089: step 63640, loss = 2.43 (125.2 examples/sec; 1.022 sec/batch)
2018-04-10 03:44:44.189443: step 63650, loss = 2.34 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 03:44:54.471763: step 63660, loss = 2.51 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 03:45:04.799855: step 63670, loss = 2.59 (123.9 examples/sec; 1.033 sec/batch)
